checked_at,job_id,method_detail,state,live_generation_tok_s,live_generation_samples,live_speedup_vs_baseline,live_mean_acceptance_length,live_accepted_tok_s,live_drafted_tok_s,live_draft_acceptance_pct,live_spec_samples,latest_generation_line,latest_spec_line,logs_dir
2026-06-13T07:47:10+02:00,3288918,pard_k9,RUNNING,27.78,5,3.347,4.07,20.96,61.34,34.18,5,"INFO 06-12 22:47:10 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 27.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 21.1%","INFO 06-12 22:47:10 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 4.03, Accepted throughput: 20.61 tokens/s, Drafted throughput: 61.25 tokens/s, Accepted: 209 tokens, Drafted: 621 tokens, Per-position acceptance rate: 0.841, 0.768, 0.696, 0.435, 0.261, 0.014, 0.014, 0.000, 0.000, Avg Draft acceptance rate: 33.7%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:47:12+02:00,3288922,official_pard2_k9,RUNNING,6.64,5,0.800,1.03,0.16,58.34,0.28,5,"INFO 06-12 22:47:08 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 0.0%","INFO 06-12 22:47:08 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 58.53 tokens/s, Accepted: 0 tokens, Drafted: 594 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:47:13+02:00,3288926,eagle3_k9,RUNNING,21.62,5,2.605,3.50,15.41,55.98,27.80,5,"INFO 06-12 22:47:10 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 27.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%","INFO 06-12 22:47:10 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 4.19, Accepted throughput: 21.25 tokens/s, Drafted throughput: 59.87 tokens/s, Accepted: 214 tokens, Drafted: 603 tokens, Per-position acceptance rate: 0.866, 0.672, 0.522, 0.388, 0.328, 0.224, 0.134, 0.060, 0.000, Avg Draft acceptance rate: 35.5%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:47:15+02:00,3288919,pard_k11,RUNNING,33.72,5,4.063,5.15,27.18,72.03,37.74,5,"INFO 06-12 22:47:13 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 37.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 21.1%","INFO 06-12 22:47:13 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 5.67, Accepted throughput: 30.50 tokens/s, Drafted throughput: 71.89 tokens/s, Accepted: 308 tokens, Drafted: 726 tokens, Per-position acceptance rate: 0.955, 0.955, 0.939, 0.773, 0.697, 0.182, 0.167, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 42.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:47:16+02:00,3288921,official_pard2_k11,RUNNING,6.70,5,0.807,1.02,0.10,72.68,0.12,5,"INFO 06-12 22:47:13 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 0.0%","INFO 06-12 22:47:13 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 72.81 tokens/s, Accepted: 0 tokens, Drafted: 737 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:47:17+02:00,3288927,eagle3_k11,RUNNING,18.02,5,2.171,2.87,11.74,69.05,17.00,5,"INFO 06-12 22:47:16 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 19.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%","INFO 06-12 22:47:16 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.81, Accepted throughput: 12.43 tokens/s, Drafted throughput: 75.46 tokens/s, Accepted: 125 tokens, Drafted: 759 tokens, Per-position acceptance rate: 0.855, 0.609, 0.304, 0.043, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 16.5%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:51:58+02:00,3288484,baseline,RUNNING,8.30,5,1.000,,,,,0,"INFO 06-12 22:51:53 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 8.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 43.6%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T07:51:59+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T07:52:01+02:00,3288488,pard_k5,RUNNING,15.10,5,1.819,3.37,10.62,22.38,47.48,5,"INFO 06-12 22:51:54 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 15.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.7%, Prefix cache hit rate: 17.0%","INFO 06-12 22:51:54 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.44, Accepted throughput: 10.93 tokens/s, Drafted throughput: 22.36 tokens/s, Accepted: 110 tokens, Drafted: 225 tokens, Per-position acceptance rate: 0.933, 0.711, 0.400, 0.267, 0.133, Avg Draft acceptance rate: 48.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T07:52:02+02:00,3288490,official_pard2_k1,RUNNING,7.04,5,0.848,1.04,0.30,6.74,4.42,5,"INFO 06-12 22:51:54 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 7.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.6%, Prefix cache hit rate: 43.6%","INFO 06-12 22:51:54 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.04, Accepted throughput: 0.30 tokens/s, Drafted throughput: 6.77 tokens/s, Accepted: 3 tokens, Drafted: 68 tokens, Per-position acceptance rate: 0.044, Avg Draft acceptance rate: 4.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T07:52:03+02:00,3288491,eagle3_k3,RUNNING,24.92,5,3.002,3.35,17.47,22.28,78.40,5,"INFO 06-12 22:51:55 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 24.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.7%, Prefix cache hit rate: 10.5%","INFO 06-12 22:51:55 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.35, Accepted throughput: 17.43 tokens/s, Drafted throughput: 22.28 tokens/s, Accepted: 176 tokens, Drafted: 225 tokens, Per-position acceptance rate: 0.973, 0.867, 0.507, Avg Draft acceptance rate: 78.2%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
2026-06-13T07:52:05+02:00,3288594,suffix_k32,COMPLETED,88.70,5,10.687,11.25,80.82,92.64,87.22,5,"INFO 06-12 22:38:08 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 87.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 59.3%","INFO 06-12 22:38:08 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 11.22, Accepted throughput: 79.50 tokens/s, Drafted throughput: 91.47 tokens/s, Accepted: 797 tokens, Drafted: 917 tokens, Per-position acceptance rate: 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.744, 0.744, 0.744, 0.744, 0.744, 0.500, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 86.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T07:52:06+02:00,3288918,pard_k9,RUNNING,22.42,5,2.701,3.40,15.81,59.39,26.62,5,"INFO 06-12 22:52:02 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 21.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.9%, Prefix cache hit rate: 21.1%","INFO 06-12 22:52:02 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.29, Accepted throughput: 15.07 tokens/s, Drafted throughput: 59.28 tokens/s, Accepted: 151 tokens, Drafted: 594 tokens, Per-position acceptance rate: 0.773, 0.591, 0.455, 0.197, 0.136, 0.121, 0.015, 0.000, 0.000, Avg Draft acceptance rate: 25.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:52:08+02:00,3288922,official_pard2_k9,RUNNING,6.00,5,0.723,1.00,0.00,53.96,0.00,5,"INFO 06-12 22:52:01 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.7%, Prefix cache hit rate: 0.0%","INFO 06-12 22:52:01 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 57.30 tokens/s, Accepted: 0 tokens, Drafted: 576 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:52:09+02:00,3288926,eagle3_k9,RUNNING,12.12,5,1.460,1.82,5.47,59.77,9.14,5,"INFO 06-12 22:52:02 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 14.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.3%, Prefix cache hit rate: 0.0%","INFO 06-12 22:52:02 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 2.18, Accepted throughput: 7.85 tokens/s, Drafted throughput: 59.95 tokens/s, Accepted: 79 tokens, Drafted: 603 tokens, Per-position acceptance rate: 0.687, 0.358, 0.104, 0.015, 0.015, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 13.1%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:52:10+02:00,3288919,pard_k11,RUNNING,25.48,5,3.070,3.98,19.08,70.46,27.06,5,"INFO 06-12 22:52:06 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 22.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.6%, Prefix cache hit rate: 21.1%","INFO 06-12 22:52:06 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.50, Accepted throughput: 15.95 tokens/s, Drafted throughput: 70.18 tokens/s, Accepted: 160 tokens, Drafted: 704 tokens, Per-position acceptance rate: 0.766, 0.641, 0.562, 0.375, 0.125, 0.016, 0.016, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 22.7%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:52:12+02:00,3288921,official_pard2_k11,RUNNING,6.64,5,0.800,1.00,0.00,72.81,0.00,5,"INFO 06-12 22:52:05 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.7%, Prefix cache hit rate: 0.0%","INFO 06-12 22:52:05 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 72.61 tokens/s, Accepted: 0 tokens, Drafted: 737 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:52:13+02:00,3288927,eagle3_k11,RUNNING,24.22,5,2.918,3.67,17.63,72.52,24.28,5,"INFO 06-12 22:52:09 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 22.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.1%, Prefix cache hit rate: 0.0%","INFO 06-12 22:52:09 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.30, Accepted throughput: 15.96 tokens/s, Drafted throughput: 76.32 tokens/s, Accepted: 161 tokens, Drafted: 770 tokens, Per-position acceptance rate: 0.729, 0.486, 0.357, 0.286, 0.214, 0.114, 0.057, 0.029, 0.014, 0.014, 0.000, Avg Draft acceptance rate: 20.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
2026-06-13T07:55:46+02:00,3288484,baseline,RUNNING,8.30,5,1.000,,,,,0,"INFO 06-12 22:55:44 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 8.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 43.6%",,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_baseline_offset0_n4_isl4096_osl32768_bs1_2_k0_20260613_oci_math
2026-06-13T07:55:47+02:00,3288487,suffix_k32,FAILED,,0,,,,,,0,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math
2026-06-13T07:55:49+02:00,3288488,pard_k5,RUNNING,13.40,5,1.614,3.00,8.93,22.38,39.90,5,"INFO 06-12 22:55:45 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 14.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.9%, Prefix cache hit rate: 17.0%","INFO 06-12 22:55:45 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.20, Accepted throughput: 9.84 tokens/s, Drafted throughput: 22.37 tokens/s, Accepted: 99 tokens, Drafted: 225 tokens, Per-position acceptance rate: 0.889, 0.667, 0.378, 0.178, 0.089, Avg Draft acceptance rate: 44.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260613_oci_math
2026-06-13T07:55:50+02:00,3288490,official_pard2_k1,RUNNING,7.02,5,0.846,1.04,0.30,6.74,4.40,5,"INFO 06-12 22:55:45 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 7.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.7%, Prefix cache hit rate: 43.6%","INFO 06-12 22:55:45 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.04, Accepted throughput: 0.30 tokens/s, Drafted throughput: 6.72 tokens/s, Accepted: 3 tokens, Drafted: 68 tokens, Per-position acceptance rate: 0.044, Avg Draft acceptance rate: 4.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k1_20260613_oci_math
2026-06-13T07:55:51+02:00,3288491,eagle3_k3,RUNNING,25.30,5,3.048,3.39,17.83,22.40,79.60,5,"INFO 06-12 22:55:46 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 24.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 10.5%","INFO 06-12 22:55:46 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.32, Accepted throughput: 17.30 tokens/s, Drafted throughput: 22.38 tokens/s, Accepted: 174 tokens, Drafted: 225 tokens, Per-position acceptance rate: 0.960, 0.853, 0.507, Avg Draft acceptance rate: 77.3%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260613_oci_math
2026-06-13T07:55:53+02:00,3288594,suffix_k32,COMPLETED,88.70,5,10.687,11.25,80.82,92.64,87.22,5,"INFO 06-12 22:38:08 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 87.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.5%, Prefix cache hit rate: 59.3%","INFO 06-12 22:38:08 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 11.22, Accepted throughput: 79.50 tokens/s, Drafted throughput: 91.47 tokens/s, Accepted: 797 tokens, Drafted: 917 tokens, Per-position acceptance rate: 1.000, 1.000, 1.000, 1.000, 1.000, 1.000, 0.744, 0.744, 0.744, 0.744, 0.744, 0.500, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 86.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_20260613_oci_math_suffix_py312_retry1
2026-06-13T07:55:54+02:00,3288918,pard_k9,RUNNING,19.34,5,2.330,3.33,13.51,52.57,25.86,5,"INFO 06-12 22:55:54 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 20.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 2.3%, Prefix cache hit rate: 21.1%","INFO 06-12 22:55:54 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.33, Accepted throughput: 13.97 tokens/s, Drafted throughput: 54.03 tokens/s, Accepted: 142 tokens, Drafted: 549 tokens, Per-position acceptance rate: 0.869, 0.738, 0.672, 0.049, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 25.9%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:55:56+02:00,3288922,official_pard2_k9,RUNNING,6.46,5,0.778,1.00,0.00,58.14,0.00,5,"INFO 06-12 22:55:52 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%","INFO 06-12 22:55:52 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 1.00, Accepted throughput: 0.00 tokens/s, Drafted throughput: 58.02 tokens/s, Accepted: 0 tokens, Drafted: 585 tokens, Per-position acceptance rate: 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 0.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard2_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:55:57+02:00,3288926,eagle3_k9,RUNNING,19.16,5,2.308,2.85,12.43,60.41,20.58,5,"INFO 06-12 22:55:54 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 20.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%","INFO 06-12 22:55:54 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.01, Accepted throughput: 13.44 tokens/s, Drafted throughput: 60.01 tokens/s, Accepted: 135 tokens, Drafted: 603 tokens, Per-position acceptance rate: 0.955, 0.627, 0.388, 0.045, 0.000, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 22.4%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k9_20260613_oci_math_drafter_k9
2026-06-13T07:55:58+02:00,3288919,pard_k11,RUNNING,20.72,5,2.496,3.35,14.54,68.05,21.38,5,"INFO 06-12 22:55:58 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 20.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.9%, Prefix cache hit rate: 21.1%","INFO 06-12 22:55:58 [metrics.py:101] SpecDecoding metrics: Mean acceptance length: 3.31, Accepted throughput: 14.60 tokens/s, Drafted throughput: 69.47 tokens/s, Accepted: 148 tokens, Drafted: 704 tokens, Per-position acceptance rate: 0.797, 0.609, 0.453, 0.203, 0.125, 0.109, 0.016, 0.000, 0.000, 0.000, 0.000, Avg Draft acceptance rate: 21.0%",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qwen235b_a22b_math500_osl32k_oci_tp4_fp8kv_pard_offset0_n4_isl4096_osl32768_bs1_2_k11_20260613_oci_math_drafter_k11
